6.172527304615981766e-08,0.000000000000000000e+00,-1.438271226444312993e-08,0.000000000000000000e+00,1.586437843777090030e-08,0.000000000000000000e+00,-1.215942047862829657e-08,0.000000000000000000e+00,1.430555157756381381e-09,0.000000000000000000e+00,-2.663634473074526206e-09,0.000000000000000000e+00,-5.492613582496422758e-10,0.000000000000000000e+00,8.772889557427188415e-12,0.000000000000000000e+00,-1.911655302181232515e-10,0.000000000000000000e+00,8.323694389854453788e-10,0.000000000000000000e+00,-3.856374699091595794e-08,0.000000000000000000e+00,2.504461161265118206e-09,0.000000000000000000e+00,-3.042860327081268985e-11,0.000000000000000000e+00,-2.583665865611849904e-09,0.000000000000000000e+00,-3.959333917993253531e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,
1.932040731029761058e-08,-2.874505327247888618e-08,7.472184744597116804e-09,2.446333567657491165e-08,-2.596441050117850101e-08,-2.430663956462467627e-08,7.535143778587254077e-09,2.439642131876802583e-08,2.878341928804406382e-08,1.064229809719168476e-08,6.424874974014968760e-12,-4.502042092330053144e-11,2.581966718121066143e-12,2.857442391399090053e-12,-2.151546126249312367e-12,1.630985765116363955e-11,-9.302890336172537027e-13,4.153234907068148137e-12,3.946260757802959324e-12,1.128389546092207202e-11,-6.130801849570474530e-08,-4.250000250657470203e-08,1.095811946394735428e-11,3.533320435972781750e-11,-2.598279556294334112e-11,-1.831083615913198001e-12,6.803340618741837773e-12,-3.672761925872771768e-11,4.116293827378978519e-12,3.056272945870746238e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,
2.067615925884442815e-08,-2.386744065182059500e-08,3.316543182138169390e-08,-2.193655731721419698e-08,-1.953746571670562325e-08,4.013376928041656004e-08,3.295562012379042291e-08,-2.173170215813716014e-08,-1.751376847981833278e-08,-3.248807121043240421e-08,1.626261551072250141e-11,-2.603359689765320933e-11,-3.737758106793643795e-11,2.354138802828283690e-11,4.889718064255544621e-13,8.027674911538840636e-12,-3.479255776438452388e-12,-3.949958904071736420e-12,-1.834231643406948298e-11,-3.632587667092570412e-12,-2.398778571846984026e-08,1.694691067875231994e-08,-5.638072492723799623e-11,-1.127276468658155528e-11,3.142853563419766558e-11,5.618808660610544191e-12,1.045377868949608291e-11,-2.536243352887894900e-11,-3.727465893464149889e-11,2.352401362193137573e-11,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,
-1.725026211133945360e-09,-5.389276655266112186e-08,-2.963288704054581127e-08,-1.870614559352847536e-08,4.940439253408802496e-08,9.664972378259576243e-09,-2.909590846409733416e-08,-1.871550684718547439e-08,-1.005048330101059720e-08,4.440789987153528826e-08,4.386354877371438536e-12,7.537068178713485340e-11,4.832518027412434535e-11,-9.929848813043620294e-12,-1.815408414155732988e-12,-3.086731789137017188e-11,-1.645995628367566287e-11,-1.418530731335891310e-12,-8.672189708518297724e-12,-3.529561893536639545e-13,5.273948478825393834e-08,6.094478416744743840e-09,-2.662594921925366314e-11,-1.153279495092228801e-12,1.389321948188587283e-11,-4.454590458807083911e-11,5.822838163405995825e-13,6.769578491793217966e-11,4.832597310795436394e-11,-9.943256969441348357e-12,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,
-4.226858247482834514e-08,-1.104696405208604913e-08,1.725637709520027646e-08,2.367291420689296096e-08,-5.555425407304485294e-09,-4.422379449774175903e-08,1.694765305629720362e-08,2.291099154179480733e-08,5.006605436680619220e-08,-3.144205022475221254e-08,4.060812751696858026e-11,-3.439036499346005900e-11,-8.564306934827645342e-12,-9.230333500767639109e-11,-1.607878105580141515e-11,5.695308185541806669e-12,8.561180963588933424e-12,1.419206208220117955e-11,1.016467855828095180e-11,-8.064633598225030548e-12,-5.579355819850060740e-09,-3.266840196637169436e-08,3.126043430046075169e-11,-2.470333496916527431e-11,-7.571882819093375168e-11,2.182700737912416664e-11,4.745333947342810918e-11,-3.563360127763980746e-11,-8.569761099333547949e-12,-9.229977819386954648e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,
-1.093113758450375724e-09,-4.101456335895836531e-09,4.986024887091886685e-09,-5.235234687061791361e-08,-3.449037915791031238e-08,2.414861268805786512e-08,4.695831542589170175e-09,-5.135496178875525713e-08,-6.307284467522324753e-08,-2.441741063067786714e-08,-7.791406322450327275e-11,1.326487858377470518e-11,-3.926996176025271893e-11,1.097152516967548339e-10,2.201437260043562441e-11,2.102604947495109512e-11,6.877597524785482019e-13,-1.059192209230888958e-11,-3.709722152126435320e-11,-1.549733382478311667e-11,-4.163443381200950123e-08,2.833128127014055606e-08,-1.138674726591538165e-10,-4.783597152804333304e-11,4.334180875352229778e-11,6.484225874694957691e-11,-7.283162180597434554e-11,1.868701625160018123e-11,-3.926864151892286625e-11,1.097173686455651631e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,
-4.939169748672380182e-08,-2.653828678844342450e-08,-5.905063513903922409e-08,2.030212524013951721e-08,3.925079016711725571e-08,1.821597855883370469e-08,-5.765987924033440799e-08,1.944977264378316855e-08,2.557253769195273698e-08,6.442426809291660374e-08,6.771737586493198857e-11,1.068288249946851913e-10,1.796088375248179824e-10,-1.033532223913052811e-10,1.287707776763591173e-12,-2.345762993001770348e-11,-1.468051725351009989e-11,1.972690136503805857e-11,1.413995836132101936e-11,4.097452181531577371e-11,3.470555554176282262e-08,1.679792162385349080e-08,4.319496859660133506e-11,1.259901058891462876e-10,2.657771055969794806e-11,-7.328198549217514632e-11,6.036165425143940636e-11,1.103055423931856638e-10,1.796090356571739352e-10,-1.033534802842012442e-10,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,
-3.709161691314336807e-08,5.854909051215214456e-08,4.280044777801005184e-08,2.663848977944072763e-08,1.847283288278361517e-09,-4.787815536742793718e-08,4.089328263029383728e-08,2.591616248218945057e-08,2.757327005741171930e-08,-7.213477493188413310e-08,8.526444548659254821e-11,-9.780891178177555163e-11,-2.030192830763514526e-10,-7.325137299427547398e-11,-4.300038233608482799e-11,-8.071950903414171284e-12,4.156888593209399854e-11,2.135306731774845500e-11,1.066864202183232237e-11,-5.035543457632540815e-11,8.356597763031744145e-09,-4.830960332604515942e-08,3.310181175586314150e-11,-1.546922627418592958e-10,-1.079554402080783678e-10,-2.518828348019502158e-12,8.008152939287619820e-11,-1.016837620571783865e-10,-2.030195464535724917e-10,-7.325154744477903526e-11,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,
3.148498431250334482e-08,1.150843728717854994e-08,-2.833213268325744367e-08,-5.062932962880638164e-08,-4.465313529856590175e-08,1.642118046446266477e-08,-2.745374078809315756e-08,-4.850471430168393771e-08,-8.494025883580229732e-08,3.013313995054173383e-08,-1.560384693445131511e-10,8.231968475389942027e-11,1.300808702402505793e-10,2.065532034296429554e-10,1.717591480614457508e-11,3.372308871365946963e-11,3.794017617217579316e-12,-4.284416173928678087e-11,-5.414802109790268352e-11,2.759812499265305652e-11,-4.027655471002301955e-08,1.870879926511728686e-08,-1.666165245749206908e-10,8.449436492689723150e-11,3.815789049781486769e-11,1.365940083909466025e-10,-1.494375642113327226e-10,7.635395358627437991e-11,1.300803969779476440e-10,2.065536948129831172e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,
-3.959775674083428890e-08,8.877157718110993441e-09,-3.336355039588362084e-08,7.181875477105101850e-08,3.277110623997658703e-08,3.309775087231088138e-08,-3.220195788619488918e-08,6.927646260187118476e-08,7.959389879638134825e-08,4.776007194796607979e-08,2.457505817042136977e-10,1.075884097928323700e-10,1.365156007051921037e-10,-2.807817984435788115e-10,4.135643572862439826e-11,-2.884993964104389413e-11,-7.586312779312232887e-12,4.354230647179257493e-11,6.281685836361209712e-11,2.714960749517922132e-11,3.133435535674838543e-08,3.736759252326908525e-08,1.929509674561171471e-10,8.386127734934485758e-11,1.024975263944108974e-10,-1.010870225191115623e-10,2.506329373684122090e-10,1.105654727062982822e-10,1.365155832993250760e-10,-2.807818067306118328e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,
